[2025-10-03 06:51:35,581] INFO: Logging to data/logs/fetch_author_metrics_20251003_065135.log
[2025-10-03 06:51:36,699] WARNING: HTTP 429 from https://api.openalex.org/authors/A5070032603; retrying (attempt 1/3)
[2025-10-03 06:51:38,538] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013565849; retrying (attempt 1/3)
[2025-10-03 06:51:40,394] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086209639; retrying (attempt 1/3)
[2025-10-03 06:51:42,209] WARNING: HTTP 429 from https://api.openalex.org/authors/A5084794761; retrying (attempt 1/3)
[2025-10-03 06:51:44,060] WARNING: HTTP 429 from https://api.openalex.org/authors/A5109335726; retrying (attempt 1/3)
[2025-10-03 06:51:45,953] WARNING: HTTP 429 from https://api.openalex.org/authors/A5010143483; retrying (attempt 1/3)
[2025-10-03 06:51:47,847] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073387012; retrying (attempt 1/3)
[2025-10-03 06:51:49,685] WARNING: HTTP 429 from https://api.openalex.org/authors/A5055718766; retrying (attempt 1/3)
[2025-10-03 06:51:52,507] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029718330; retrying (attempt 1/3)
[2025-10-03 06:51:54,309] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020766540; retrying (attempt 1/3)
[2025-10-03 06:51:57,109] WARNING: HTTP 429 from https://api.openalex.org/authors/A5113569616; retrying (attempt 1/3)
[2025-10-03 06:51:58,912] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080173650; retrying (attempt 1/3)
[2025-10-03 06:52:00,714] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067337817; retrying (attempt 1/3)
[2025-10-03 06:52:02,649] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040335896; retrying (attempt 1/3)
[2025-10-03 06:52:04,493] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079772694; retrying (attempt 1/3)
[2025-10-03 06:52:06,446] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049499964; retrying (attempt 1/3)
[2025-10-03 06:52:08,509] WARNING: HTTP 429 from https://api.openalex.org/authors/A5077303655; retrying (attempt 1/3)
[2025-10-03 06:52:10,306] WARNING: HTTP 429 from https://api.openalex.org/authors/A5035453779; retrying (attempt 1/3)
[2025-10-03 06:52:12,196] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004952410; retrying (attempt 1/3)
[2025-10-03 06:52:14,111] WARNING: HTTP 429 from https://api.openalex.org/authors/A5035368724; retrying (attempt 1/3)
[2025-10-03 06:52:16,069] WARNING: HTTP 429 from https://api.openalex.org/authors/A5015394037; retrying (attempt 1/3)
[2025-10-03 06:52:17,891] WARNING: HTTP 429 from https://api.openalex.org/authors/A5108618818; retrying (attempt 1/3)
[2025-10-03 06:52:19,750] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080622790; retrying (attempt 1/3)
[2025-10-03 06:52:21,561] WARNING: HTTP 429 from https://api.openalex.org/authors/A5031130984; retrying (attempt 1/3)
[2025-10-03 06:52:24,377] WARNING: HTTP 429 from https://api.openalex.org/authors/A5000532437; retrying (attempt 1/3)
[2025-10-03 06:52:26,174] WARNING: HTTP 429 from https://api.openalex.org/authors/A5005216717; retrying (attempt 1/3)
[2025-10-03 06:52:28,098] WARNING: HTTP 429 from https://api.openalex.org/authors/A5034269087; retrying (attempt 1/3)
[2025-10-03 06:52:29,903] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007215493; retrying (attempt 1/3)
[2025-10-03 06:52:31,704] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067187666; retrying (attempt 1/3)
[2025-10-03 06:52:33,658] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091612127; retrying (attempt 1/3)
[2025-10-03 06:52:35,630] WARNING: HTTP 429 from https://api.openalex.org/authors/A5061166792; retrying (attempt 1/3)
[2025-10-03 06:52:37,451] WARNING: HTTP 429 from https://api.openalex.org/authors/A5033184624; retrying (attempt 1/3)
[2025-10-03 06:52:39,338] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040299789; retrying (attempt 1/3)
[2025-10-03 06:52:41,170] WARNING: HTTP 429 from https://api.openalex.org/authors/A5099938280; retrying (attempt 1/3)
[2025-10-03 06:52:43,132] WARNING: HTTP 429 from https://api.openalex.org/authors/A5068345890; retrying (attempt 1/3)
[2025-10-03 06:52:44,955] WARNING: HTTP 429 from https://api.openalex.org/authors/A5012773550; retrying (attempt 1/3)
[2025-10-03 06:52:46,842] WARNING: HTTP 429 from https://api.openalex.org/authors/A5064576180; retrying (attempt 1/3)
[2025-10-03 06:52:48,721] WARNING: HTTP 429 from https://api.openalex.org/authors/A5021145543; retrying (attempt 1/3)
[2025-10-03 06:52:50,641] WARNING: HTTP 429 from https://api.openalex.org/authors/A5041931998; retrying (attempt 1/3)
[2025-10-03 06:52:52,445] WARNING: HTTP 429 from https://api.openalex.org/authors/A5065477883; retrying (attempt 1/3)
[2025-10-03 06:52:54,395] WARNING: HTTP 429 from https://api.openalex.org/authors/A5076712876; retrying (attempt 1/3)
[2025-10-03 06:52:56,281] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089209732; retrying (attempt 1/3)
[2025-10-03 06:52:58,072] WARNING: HTTP 429 from https://api.openalex.org/authors/A5069484372; retrying (attempt 1/3)
[2025-10-03 06:52:59,931] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067480948; retrying (attempt 1/3)
[2025-10-03 06:53:01,985] WARNING: HTTP 429 from https://api.openalex.org/authors/A5082944188; retrying (attempt 1/3)
[2025-10-03 06:53:03,976] WARNING: HTTP 429 from https://api.openalex.org/authors/A5089057590; retrying (attempt 1/3)
[2025-10-03 06:53:05,935] WARNING: HTTP 429 from https://api.openalex.org/authors/A5071220212; retrying (attempt 1/3)
[2025-10-03 06:53:07,817] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007729024; retrying (attempt 1/3)
[2025-10-03 06:53:09,856] WARNING: HTTP 429 from https://api.openalex.org/authors/A5042282780; retrying (attempt 1/3)
[2025-10-03 06:53:11,677] WARNING: HTTP 429 from https://api.openalex.org/authors/A5014665566; retrying (attempt 1/3)
[2025-10-03 06:53:13,658] WARNING: HTTP 429 from https://api.openalex.org/authors/A5002175344; retrying (attempt 1/3)
[2025-10-03 06:53:15,567] WARNING: HTTP 429 from https://api.openalex.org/authors/A5042849572; retrying (attempt 1/3)
[2025-10-03 06:53:18,539] WARNING: HTTP 429 from https://api.openalex.org/authors/A5109244759; retrying (attempt 1/3)
[2025-10-03 06:53:20,494] WARNING: HTTP 429 from https://api.openalex.org/authors/A5002421690; retrying (attempt 1/3)
[2025-10-03 06:53:22,292] WARNING: HTTP 429 from https://api.openalex.org/authors/A5047819225; retrying (attempt 1/3)
[2025-10-03 06:53:24,101] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029134801; retrying (attempt 1/3)
[2025-10-03 06:53:25,913] WARNING: HTTP 429 from https://api.openalex.org/authors/A5056052208; retrying (attempt 1/3)
[2025-10-03 06:53:27,773] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080144419; retrying (attempt 1/3)
[2025-10-03 06:53:29,606] WARNING: HTTP 429 from https://api.openalex.org/authors/A5021419374; retrying (attempt 1/3)
[2025-10-03 06:53:31,391] WARNING: HTTP 429 from https://api.openalex.org/authors/A5053621056; retrying (attempt 1/3)
[2025-10-03 06:53:33,239] WARNING: HTTP 429 from https://api.openalex.org/authors/A5037722586; retrying (attempt 1/3)
[2025-10-03 06:53:35,072] WARNING: HTTP 429 from https://api.openalex.org/authors/A5027504302; retrying (attempt 1/3)
[2025-10-03 06:53:36,928] WARNING: HTTP 429 from https://api.openalex.org/authors/A5027297591; retrying (attempt 1/3)
[2025-10-03 06:53:38,714] WARNING: HTTP 429 from https://api.openalex.org/authors/A5045680634; retrying (attempt 1/3)
[2025-10-03 06:53:40,517] WARNING: HTTP 429 from https://api.openalex.org/authors/A5000532437; retrying (attempt 1/3)
[2025-10-03 06:53:42,440] WARNING: HTTP 429 from https://api.openalex.org/authors/A5005216717; retrying (attempt 1/3)
[2025-10-03 06:53:44,339] WARNING: HTTP 429 from https://api.openalex.org/authors/A5034269087; retrying (attempt 1/3)
[2025-10-03 06:53:46,354] WARNING: HTTP 429 from https://api.openalex.org/authors/A5007215493; retrying (attempt 1/3)
[2025-10-03 06:53:48,243] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067187666; retrying (attempt 1/3)
[2025-10-03 06:53:50,059] WARNING: HTTP 429 from https://api.openalex.org/authors/A5091612127; retrying (attempt 1/3)
[2025-10-03 06:53:51,917] WARNING: HTTP 429 from https://api.openalex.org/authors/A5061166792; retrying (attempt 1/3)
[2025-10-03 06:53:53,703] WARNING: HTTP 429 from https://api.openalex.org/authors/A5033184624; retrying (attempt 1/3)
[2025-10-03 06:53:55,614] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040299789; retrying (attempt 1/3)
[2025-10-03 06:53:57,430] WARNING: HTTP 429 from https://api.openalex.org/authors/A5099938280; retrying (attempt 1/3)
[2025-10-03 06:53:59,254] WARNING: HTTP 429 from https://api.openalex.org/authors/A5068345890; retrying (attempt 1/3)
[2025-10-03 06:54:01,130] WARNING: HTTP 429 from https://api.openalex.org/authors/A5012773550; retrying (attempt 1/3)
[2025-10-03 06:54:03,032] WARNING: HTTP 429 from https://api.openalex.org/authors/A5064576180; retrying (attempt 1/3)
[2025-10-03 06:54:04,934] WARNING: HTTP 429 from https://api.openalex.org/authors/A5021145543; retrying (attempt 1/3)
[2025-10-03 06:54:06,399] INFO: [diff] H_index: 0 rows changed; total delta = 0.0
[2025-10-03 06:54:06,400] INFO: [diff] I10_index: 0 rows changed; total delta = 0.0
[2025-10-03 06:54:06,400] INFO: [diff] Works_count: 1 rows changed; total delta = 1.0
[2025-10-03 06:54:06,401] INFO: [diff] Total_citations: 8 rows changed; total delta = 47.0
[2025-10-03 06:54:06,404] INFO: [ok] Wrote: data/roster_with_metrics.csv
