[2025-10-02 06:51:38,355] INFO: Logging to data/logs/fetch_author_metrics_20251002_065138.log
[2025-10-02 06:51:39,789] WARNING: HTTP 429 from https://api.openalex.org/authors/A5070032603; retrying (attempt 1/3)
[2025-10-02 06:51:41,647] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013565849; retrying (attempt 1/3)
[2025-10-02 06:51:43,490] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086209639; retrying (attempt 1/3)
[2025-10-02 06:51:45,385] WARNING: HTTP 429 from https://api.openalex.org/authors/A5084794761; retrying (attempt 1/3)
[2025-10-02 06:51:47,304] WARNING: HTTP 429 from https://api.openalex.org/authors/A5109335726; retrying (attempt 1/3)
[2025-10-02 06:51:49,207] WARNING: HTTP 429 from https://api.openalex.org/authors/A5010143483; retrying (attempt 1/3)
[2025-10-02 06:51:51,135] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073387012; retrying (attempt 1/3)
[2025-10-02 06:51:52,991] WARNING: HTTP 429 from https://api.openalex.org/authors/A5055718766; retrying (attempt 1/3)
[2025-10-02 06:51:54,857] WARNING: HTTP 429 from https://api.openalex.org/authors/A5065053670; retrying (attempt 1/3)
[2025-10-02 06:51:56,689] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029718330; retrying (attempt 1/3)
[2025-10-02 06:51:58,569] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020766540; retrying (attempt 1/3)
[2025-10-02 06:52:00,422] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049344986; retrying (attempt 1/3)
[2025-10-02 06:52:02,360] WARNING: HTTP 429 from https://api.openalex.org/authors/A5113569616; retrying (attempt 1/3)
[2025-10-02 06:52:04,277] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080173650; retrying (attempt 1/3)
[2025-10-02 06:52:06,171] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067337817; retrying (attempt 1/3)
[2025-10-02 06:52:08,012] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040335896; retrying (attempt 1/3)
[2025-10-02 06:52:09,881] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079772694; retrying (attempt 1/3)
[2025-10-02 06:52:11,812] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049499964; retrying (attempt 1/3)
[2025-10-02 06:52:13,660] WARNING: HTTP 429 from https://api.openalex.org/authors/A5077303655; retrying (attempt 1/3)
[2025-10-02 06:52:15,500] WARNING: HTTP 429 from https://api.openalex.org/authors/A5035453779; retrying (attempt 1/3)
[2025-10-02 06:52:17,412] WARNING: HTTP 429 from https://api.openalex.org/authors/A5004952410; retrying (attempt 1/3)
[2025-10-02 06:52:19,256] WARNING: HTTP 429 from https://api.openalex.org/authors/A5035368724; retrying (attempt 1/3)
[2025-10-02 06:52:21,172] WARNING: HTTP 429 from https://api.openalex.org/authors/A5015394037; retrying (attempt 1/3)
[2025-10-02 06:52:23,187] WARNING: HTTP 429 from https://api.openalex.org/authors/A5108618818; retrying (attempt 1/3)
[2025-10-02 06:52:25,050] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080622790; retrying (attempt 1/3)
[2025-10-02 06:52:27,005] WARNING: HTTP 429 from https://api.openalex.org/authors/A5031130984; retrying (attempt 1/3)
[2025-10-02 06:52:28,846] WARNING: HTTP 429 from https://api.openalex.org/authors/A5008482024; retrying (attempt 1/3)
[2025-10-02 06:52:30,676] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013092722; retrying (attempt 1/3)
[2025-10-02 06:52:32,599] WARNING: HTTP 429 from https://api.openalex.org/authors/A5034107669; retrying (attempt 1/3)
[2025-10-02 06:52:34,443] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073325578; retrying (attempt 1/3)
[2025-10-02 06:52:36,286] WARNING: HTTP 429 from https://api.openalex.org/authors/A5022758375; retrying (attempt 1/3)
[2025-10-02 06:52:38,124] WARNING: HTTP 429 from https://api.openalex.org/authors/A5081438881; retrying (attempt 1/3)
[2025-10-02 06:52:39,962] WARNING: HTTP 429 from https://api.openalex.org/authors/A5082325988; retrying (attempt 1/3)
[2025-10-02 06:52:41,799] WARNING: HTTP 429 from https://api.openalex.org/authors/A5081415562; retrying (attempt 1/3)
[2025-10-02 06:52:43,632] WARNING: HTTP 429 from https://api.openalex.org/authors/A5069240657; retrying (attempt 1/3)
[2025-10-02 06:52:45,492] WARNING: HTTP 429 from https://api.openalex.org/authors/A5072804336; retrying (attempt 1/3)
[2025-10-02 06:52:47,362] WARNING: HTTP 429 from https://api.openalex.org/authors/A5060613378; retrying (attempt 1/3)
[2025-10-02 06:52:49,225] WARNING: HTTP 429 from https://api.openalex.org/authors/A5015608769; retrying (attempt 1/3)
[2025-10-02 06:52:51,072] WARNING: HTTP 429 from https://api.openalex.org/authors/A5076324446; retrying (attempt 1/3)
[2025-10-02 06:52:52,946] WARNING: HTTP 429 from https://api.openalex.org/authors/A5042190192; retrying (attempt 1/3)
[2025-10-02 06:52:54,798] WARNING: HTTP 429 from https://api.openalex.org/authors/A5063855248; retrying (attempt 1/3)
[2025-10-02 06:52:57,522] WARNING: HTTP 429 from https://api.openalex.org/authors/A5070032603; retrying (attempt 1/3)
[2025-10-02 06:52:59,309] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013565849; retrying (attempt 1/3)
[2025-10-02 06:53:01,097] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086209639; retrying (attempt 1/3)
[2025-10-02 06:53:02,887] WARNING: HTTP 429 from https://api.openalex.org/authors/A5084794761; retrying (attempt 1/3)
[2025-10-02 06:53:04,707] WARNING: HTTP 429 from https://api.openalex.org/authors/A5109335726; retrying (attempt 1/3)
[2025-10-02 06:53:06,492] WARNING: HTTP 429 from https://api.openalex.org/authors/A5010143483; retrying (attempt 1/3)
[2025-10-02 06:53:08,281] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073387012; retrying (attempt 1/3)
[2025-10-02 06:53:10,087] WARNING: HTTP 429 from https://api.openalex.org/authors/A5055718766; retrying (attempt 1/3)
