[2025-10-06 06:52:36,584] INFO: Logging to data/logs/fetch_author_metrics_20251006_065236.log
[2025-10-06 06:52:37,677] WARNING: HTTP 429 from https://api.openalex.org/authors/A5070032603; retrying (attempt 1/3)
[2025-10-06 06:52:39,539] WARNING: HTTP 429 from https://api.openalex.org/authors/A5013565849; retrying (attempt 1/3)
[2025-10-06 06:52:41,336] WARNING: HTTP 429 from https://api.openalex.org/authors/A5086209639; retrying (attempt 1/3)
[2025-10-06 06:52:43,132] WARNING: HTTP 429 from https://api.openalex.org/authors/A5084794761; retrying (attempt 1/3)
[2025-10-06 06:52:45,168] WARNING: HTTP 429 from https://api.openalex.org/authors/A5109335726; retrying (attempt 1/3)
[2025-10-06 06:52:46,942] WARNING: HTTP 429 from https://api.openalex.org/authors/A5010143483; retrying (attempt 1/3)
[2025-10-06 06:52:48,718] WARNING: HTTP 429 from https://api.openalex.org/authors/A5073387012; retrying (attempt 1/3)
[2025-10-06 06:52:50,551] WARNING: HTTP 429 from https://api.openalex.org/authors/A5055718766; retrying (attempt 1/3)
[2025-10-06 06:52:52,328] WARNING: HTTP 429 from https://api.openalex.org/authors/A5065053670; retrying (attempt 1/3)
[2025-10-06 06:52:54,097] WARNING: HTTP 429 from https://api.openalex.org/authors/A5029718330; retrying (attempt 1/3)
[2025-10-06 06:52:56,091] WARNING: HTTP 429 from https://api.openalex.org/authors/A5020766540; retrying (attempt 1/3)
[2025-10-06 06:52:57,971] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049344986; retrying (attempt 1/3)
[2025-10-06 06:52:59,808] WARNING: HTTP 429 from https://api.openalex.org/authors/A5113569616; retrying (attempt 1/3)
[2025-10-06 06:53:01,595] WARNING: HTTP 429 from https://api.openalex.org/authors/A5080173650; retrying (attempt 1/3)
[2025-10-06 06:53:03,451] WARNING: HTTP 429 from https://api.openalex.org/authors/A5067337817; retrying (attempt 1/3)
[2025-10-06 06:53:05,235] WARNING: HTTP 429 from https://api.openalex.org/authors/A5040335896; retrying (attempt 1/3)
[2025-10-06 06:53:07,138] WARNING: HTTP 429 from https://api.openalex.org/authors/A5079772694; retrying (attempt 1/3)
[2025-10-06 06:53:08,924] WARNING: HTTP 429 from https://api.openalex.org/authors/A5049499964; retrying (attempt 1/3)
